ID,Lat,Lon,Col,Row,Date,O3_ppb,PM25_Primary_ugm3,PM25_Secondary_ugm3
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-25 19:00:00,50.768611907959,3.79236912727356,3.79236912727356
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-25 20:00:00,48.7808570861816,3.75310564041138,3.75310564041138
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-25 21:00:00,45.7870674133301,3.82239890098572,3.82239890098572
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-25 22:00:00,43.6046752929688,4.16734552383423,4.16734552383423
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-25 23:00:00,41.5800704956055,4.66734552383423,4.66734552383423
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-26 00:00:00,39.5582695007324,5.48207569122314,5.48207569122314
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-26 01:00:00,38.0601692199707,6.58429050445557,6.58429050445557
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-26 02:00:00,38.3610877990723,7.9055552482605,7.9055552482605
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-26 03:00:00,39.7093276977539,9.13413715362549,9.13413715362549
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-26 04:00:00,39.2718391418457,8.63350868225098,8.63350868225098
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-26 05:00:00,37.9237899780273,7.23113012313843,7.23113012313843
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-26 06:00:00,36.5080108642578,6.66908264160156,6.66908264160156
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-26 07:00:00,34.8286170959473,6.77405500411987,6.77405500411987
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-26 08:00:00,33.1949119567871,7.28820514678955,7.28820514678955
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-26 09:00:00,31.6924152374268,8.20659446716309,8.20659446716309
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-26 10:00:00,30.1319427490234,9.50915050506592,9.50915050506592
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-26 11:00:00,28.472469329834,11.0368957519531,11.0368957519531
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-26 12:00:00,27.0151481628418,12.5420427322388,12.5420427322388
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-26 13:00:00,26.3611927032471,14.0902700424194,14.0902700424194
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-26 14:00:00,29.2323265075684,12.4688510894775,12.4688510894775
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-26 15:00:00,32.2209434509277,9.88915920257568,9.88915920257568
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-26 16:00:00,35.1269340515137,7.61961364746094,7.61961364746094
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-26 17:00:00,37.4963684082031,6.40844106674194,6.40844106674194
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-26 18:00:00,39.4814758300781,5.79831981658936,5.79831981658936
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-26 19:00:00,40.5880508422852,5.53682661056519,5.53682661056519
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-26 20:00:00,41.1072311401367,5.48422622680664,5.48422622680664
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-26 21:00:00,40.3297691345215,5.87992000579834,5.87992000579834
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-26 22:00:00,36.3392944335938,7.44140243530273,7.44140243530273
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-26 23:00:00,31.5130920410156,9.76976203918457,9.76976203918457
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-27 00:00:00,29.6376934051514,10.256422996521,10.256422996521
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-27 01:00:00,29.2936267852783,9.25300025939941,9.25300025939941
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-27 02:00:00,29.4830894470215,8.35668468475342,8.35668468475342
Chapel Hill,35.9131996,-79.0558445,121,50,2010-01-27 03:00:00,28.5972118377686,8.3498363494873,8.3498363494873
